Sex,Age,Height,Team,NOC,Games,Game Type,Year,Date,Season,City,Sport,Event,Medal,Did Medal
M,31,177,Denmark,DEN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,1
M,26,187,Spain,ESP,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
F,21,182,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver,1
F,32,173,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Women's Long Jump,Gold,1
M,22,188,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1
F,22,185,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Silver,1
F,22,185,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,1
M,21,198,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Silver,1
M,21,198,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,1
M,25,198,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,1
F,24,169,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Hockey,Hockey Women's Hockey,Bronze,1
M,25,186,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver,1
M,29,183,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,1
F,23,163,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Gold,1
F,24,173,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1
M,26,204,Poland,POL,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Men's Shot Put,Gold,1
M,30,204,Poland,POL,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Men's Shot Put,Gold,1
M,26,173,Poland,POL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",Bronze,1
M,30,165,Hungary,HUN,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold,1
F,17,172,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,1
M,31,192,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's Javelin Throw,Bronze,1
M,30,174,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Judo,Judo Men's Lightweight,Silver,1
F,28,176,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Gold,1
F,37,169,Finland,FIN,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Shooting,Shooting Women's Trap,Gold,1
M,24,200,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze,1
M,31,190,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze,1
F,25,170,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,1
F,33,170,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold,1
M,24,196,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1
M,28,196,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,1
F,26,161,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Judo,Judo Women's Lightweight,Bronze,1
M,25,197,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Men's Handball,Bronze,1
F,24,158,New Zealand,NZL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Silver,1
M,30,155,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,1
F,20,170,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold,1
M,21,199,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,Gold,1
M,25,199,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,Silver,1
M,25,199,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1
F,17,180,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,Gold,1
F,17,180,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Silver,1
F,17,180,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,Bronze,1
M,20,191,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,1
F,19,173,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,1
M,23,171,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Boxing,Boxing Men's Light-Welterweight,Bronze,1
F,29,170,Spain,ESP,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Handball,Handball Women's Handball,Bronze,1
M,23,155,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold,1
M,29,189,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,1
M,33,189,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,1
F,29,166,New Zealand,NZL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver,1
F,20,178,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,Silver,1
F,20,178,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Gold,1
F,20,178,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,1
F,20,178,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,1
F,26,174,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Silver,1
M,27,165,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,"Athletics Men's 1,500 metres",Silver,1
F,16,151,China,CHN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze,1
M,25,191,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver,1
M,27,187,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Men's Basketball,Bronze,1
M,33,183,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Silver,1
M,20,173,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Men's Football,Bronze,1
M,24,173,Brazil,BRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Football,Football Men's Football,Silver,1
F,23,170,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,Bronze,1
M,34,192,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver,1
M,29,211,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Men's Basketball,Silver,1
F,26,176,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Women's Handball,Silver,1
F,34,176,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold,1
M,28,189,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,Bronze,1
F,24,173,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,1
F,24,188,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,1
M,22,169,Brazil,BRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,Bronze,1
F,26,169,Belgium,BEL,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,1
F,23,172,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,Gold,1
M,26,200,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Men's Basketball,Bronze,1
M,29,181,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,Cycling Men's Madison,Bronze,1
F,28,192,Ukraine,UKR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Handball,Handball Women's Handball,Bronze,1
F,16,160,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,1
F,16,160,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Gymnastics,Gymnastics Women's Horse Vault,Silver,1
M,27,181,Hungary,HUN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze,1
F,24,163,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",Gold,1
F,24,171,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Gold,1
F,33,182,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver,1
F,28,166,Brazil,BRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze,1
M,22,185,Brazil,BRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,1
F,21,165,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,1
M,22,185,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze,1
F,18,162,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Women's Football,Silver,1
F,22,162,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Women's Football,Silver,1
F,24,186,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze,1
F,24,172,Spain,ESP,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Handball,Handball Women's Handball,Bronze,1
M,20,158,Romania,ROU,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Bronze,1
M,27,186,Germany,GER,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Cycling,Cycling Men's Individual Time Trial,Silver,1
F,32,170,Spain,ESP,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Tennis,Tennis Women's Doubles,Silver,1
M,27,173,Spain,ESP,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Mixed Skiff,Gold,1
M,31,173,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Sailing,Sailing Mixed Skiff,Silver,1
M,26,176,Spain,ESP,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's Long Jump,Bronze,1
M,29,185,Spain,ESP,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's Shot Put,Bronze,1
F,27,172,Hungary,HUN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,Bronze,1
F,24,160,Japan,JPN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,1
F,29,162,Japan,JPN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Football,Football Women's Football,Silver,1
M,25,191,Switzerland,SUI,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Cycling,Cycling Men's Madison,Silver,1
M,23,181,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,1
M,21,171,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze,1
M,25,195,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Men's High Jump,Silver,1
F,20,173,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,Bronze,1
F,19,170,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,1
F,31,178,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,1
M,22,188,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",Silver,1
M,22,188,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Bronze,1
F,23,178,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver,1
M,28,202,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver,1
M,36,202,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze,1
F,23,178,Ukraine,UKR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,Silver,1
F,28,153,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Football,Football Women's Football,Bronze,1
F,32,153,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze,1
M,25,175,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze,1
F,25,171,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,1
F,29,171,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold,1
F,30,161,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Judo,Judo Women's Extra-Lightweight,Bronze,1
M,27,196,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,1
M,24,184,Japan,JPN,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 200 metres Butterfly,Bronze,1
M,28,184,Japan,JPN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,Bronze,1
M,28,184,Japan,JPN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,1
M,32,184,Japan,JPN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1
F,24,163,Japan,JPN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Judo,Judo Women's Lightweight,Gold,1
F,28,163,Japan,JPN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,Bronze,1
M,26,168,Japan,JPN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze,1
M,28,163,Japan,JPN,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,1
F,24,160,Japan,JPN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,Gold,1
M,23,182,Japan,JPN,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze,1
F,31,168,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,Gold,1
F,26,164,Sweden,SWE,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",Bronze,1
F,25,175,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Tennis,Tennis Women's Singles,Silver,1
M,36,184,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Gold,1
F,22,159,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Women's Football,Silver,1
F,25,170,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze,1
M,22,177,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Silver,1
F,27,175,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold,1
F,31,175,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold,1
F,34,175,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold,1
F,27,155,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Women's Football,Silver,1
F,31,155,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Women's Football,Silver,1
M,24,186,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,Silver,1
M,22,185,Denmark,DEN,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,Bronze,1
M,25,193,Poland,POL,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Men's Discus Throw,Silver,1
M,33,193,Poland,POL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,Silver,1
F,27,169,New Zealand,NZL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver,1
M,21,205,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver,1
F,24,165,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold,1
M,26,182,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Hockey,Hockey Men's Hockey,Gold,1
F,19,179,New Zealand,NZL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Bronze,1
M,23,167,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver,1
M,24,190,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver,1
F,16,154,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Silver,1
F,25,167,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,29,167,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,23,171,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,1
F,27,171,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,1
F,25,185,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Basketball,Basketball Women's Basketball,Gold,1
F,29,185,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold,1
M,20,178,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Diving,Diving Men's Synchronized Platform,Bronze,1
